inter_id,user_id,book_id,borrow_time,return_time,renew_time,renew_cnt,borrow_year,borrow_month,borrow_dow,borrow_hour,borrow_duration_days,renew_gap_days
12577,1085,7089,2024-05-14 11:32:44,2024-06-12 14:54:11,,0,2024,5,1,11,29.13989583333333,
24241,802,14405,2020-09-26 15:48:01,2020-10-21 11:50:29,,0,2020,9,5,15,24.835046296296294,
50855,357,29837,2021-11-21 17:59:38,2021-12-23 17:03:55,,0,2021,11,6,17,31.96130787037037,
71778,767,41055,2020-01-05 16:14:25,2020-08-14 16:03:38,,0,2020,1,6,16,221.9925115740741,
19009,58,11042,2021-08-06 14:46:16,2021-10-15 17:47:12,,0,2021,8,4,14,70.12564814814814,
36822,311,23155,2024-01-07 15:59:08,2024-01-09 21:54:58,,0,2024,1,6,15,2.2471064814814814,
97901,360,55035,2021-07-30 17:08:19,2021-08-21 10:12:12,,0,2021,7,4,17,21.711030092592598,
52653,237,30474,2022-12-28 16:00:29,2023-04-02 13:36:03,2022-09-02 13:35:35,0,2022,12,2,16,94.89969907407408,
17072,1331,9967,2023-11-06 14:10:06,2023-12-02 18:44:40,,0,2023,11,0,14,26.190671296296298,
15672,188,9081,2020-12-23 20:17:36,2020-12-28 16:18:02,,0,2020,12,2,20,4.833634259259259,
77175,37,43320,2021-03-08 16:40:36,2021-05-05 13:37:59,2021-04-06 13:36:25,1,2021,3,0,16,57.87318287037037,28.87209490740741
54098,408,31143,2021-08-20 20:33:51,2021-10-01 09:41:40,,0,2021,8,4,20,41.547094907407406,
43923,832,26429,2020-11-21 19:18:07,2020-11-28 13:35:16,,0,2020,11,5,19,6.761909722222223,
100950,982,57129,2022-10-25 11:49:34,2022-12-12 10:20:01,2022-11-23 17:59:40,1,2022,10,1,11,47.9378125,29.25701388888889
32939,416,20398,2021-12-13 17:45:21,2022-03-20 15:59:18,2022-02-14 07:46:24,2,2021,12,0,17,96.92635416666668,62.5840625
57235,83,32200,2021-11-12 18:06:14,2021-12-14 13:42:07,,0,2021,11,4,18,31.81658564814815,
700,273,413,2023-05-11 13:36:11,2023-06-07 18:16:59,,0,2023,5,3,13,27.195,
56883,1255,31980,2024-10-30 21:53:22,,2024-12-24 23:56:10,2,2024,10,2,21,,55.085277777777776
80905,465,45099,2022-08-21 18:43:24,2022-09-11 19:25:24,,0,2022,8,6,18,21.029166666666665,
84336,765,47243,2020-10-29 17:27:18,2020-11-05 14:33:56,,0,2020,10,3,17,6.879606481481481,
311,166,129,2021-03-06 20:37:13,2021-03-06 20:37:35,,0,2021,3,5,20,0.0002546296296296,
95215,1342,53455,2024-11-27 13:20:52,,2024-12-25 15:05:28,1,2024,11,2,13,,28.07263888888889
52391,1179,30344,2023-12-28 13:17:22,2024-01-13 14:35:26,,0,2023,12,3,13,16.054212962962964,
34737,1372,21819,2022-10-25 12:35:07,2022-12-12 12:58:36,,0,2022,10,1,12,48.01630787037037,
38099,32,23985,2020-11-28 19:39:49,2020-11-28 19:40:04,,0,2020,11,5,19,0.0001736111111111,
6300,1252,3517,2024-10-20 09:01:45,2024-11-18 16:55:43,,0,2024,10,6,9,29.32914351851852,
34897,270,21913,2023-04-26 20:22:46,2023-06-16 17:12:36,2023-05-16 15:27:29,1,2023,4,2,20,50.86793981481482,19.79494212962963
37983,260,23928,2021-07-26 12:45:15,2021-07-28 12:10:02,,0,2021,7,0,12,1.9755439814814812,
62603,954,34849,2022-03-06 16:09:38,2022-03-22 10:30:59,,0,2022,3,6,16,15.764826388888888,
24561,426,14545,2021-12-06 11:59:48,2021-12-21 12:49:25,,0,2021,12,0,11,15.03445601851852,
29560,1299,18121,2021-12-25 11:51:47,2022-01-09 22:59:15,,0,2021,12,5,11,15.46351851851852,
66965,1367,37856,2022-04-11 15:53:36,2022-10-24 13:23:34,2022-06-10 08:30:43,2,2022,4,0,15,195.8958101851852,59.69244212962963
65768,287,37121,2021-03-04 21:46:18,2021-06-03 12:16:31,2021-04-23 18:02:01,2,2021,3,3,21,90.60431712962964,49.84424768518519
61356,357,34093,2022-12-06 18:15:08,2022-12-06 18:15:29,,0,2022,12,1,18,0.0002430555555555,
22528,383,13417,2021-12-16 08:06:18,2022-02-16 17:49:59,2022-02-15 07:31:26,2,2021,12,3,8,62.40533564814815,60.97578703703704
76388,194,42972,2023-02-21 21:39:30,2023-05-15 09:35:25,2023-04-18 23:52:51,2,2023,2,1,21,82.49716435185185,56.09260416666667
48448,821,28555,2021-07-31 18:15:38,2021-08-01 16:03:17,,0,2021,7,5,18,0.9080902777777776,
96900,834,54448,2021-09-01 09:01:31,2021-09-27 17:45:01,,0,2021,9,2,9,26.363541666666663,
35833,465,22621,2024-10-22 21:30:06,2024-11-25 00:06:48,,0,2024,10,1,21,33.10881944444444,
35097,311,22073,2023-04-15 12:53:55,2023-04-24 08:56:33,,0,2023,4,5,12,8.835162037037037,
21273,654,12574,2024-09-01 19:45:27,2024-09-21 17:33:28,,0,2024,9,6,19,19.908344907407407,
46977,387,28276,2023-09-27 21:39:22,2023-10-26 08:29:02,,0,2023,9,2,21,28.451157407407408,
31709,807,19719,2020-12-30 17:44:29,2021-01-13 16:22:41,,0,2020,12,2,17,13.943194444444444,
28812,375,17544,2021-03-02 20:13:03,2021-03-13 17:46:37,,0,2021,3,1,20,10.898310185185183,
19581,939,11050,2022-03-22 19:19:26,2022-05-31 20:44:35,,0,2022,3,1,19,70.05913194444445,
21248,1331,12556,2023-06-01 11:36:10,2023-06-07 12:49:30,,0,2023,6,3,11,6.050925925925926,
93159,1295,52258,2020-06-22 13:00:22,2020-07-09 14:53:45,,0,2020,6,0,13,17.078738425925927,
93424,838,52405,2021-04-13 13:06:51,2021-05-13 08:54:03,,0,2021,4,1,13,29.824444444444445,
28506,597,17330,2023-12-19 20:50:56,2023-12-20 16:40:10,,0,2023,12,1,20,0.8258564814814815,
82932,769,46206,2021-04-29 20:43:30,2021-05-27 18:11:16,2021-05-23 20:45:26,1,2021,4,3,20,27.89428240740741,24.001342592592597
98270,189,55303,2020-10-14 09:37:25,2020-12-17 15:32:20,2020-12-03 15:19:25,2,2020,10,2,9,64.2464699074074,50.2375
42047,547,24616,2021-12-08 16:19:51,2022-01-02 13:50:56,,0,2021,12,2,16,24.896585648148147,
54048,396,30918,2021-03-04 20:14:39,2021-04-21 13:02:08,2021-03-29 23:05:34,1,2021,3,3,20,47.699641203703706,25.11869212962963
51971,805,30142,2020-11-06 18:30:34,2020-11-15 18:36:07,,0,2020,11,4,18,9.003854166666667,
19594,939,11504,2021-03-02 09:26:54,2021-03-17 16:49:11,,0,2021,3,1,9,15.307141203703704,
24384,990,14459,2022-12-13 08:57:30,2023-02-18 08:34:31,,0,2022,12,1,8,66.98403935185185,
83382,96,46528,2022-08-13 17:40:49,2022-10-12 12:23:59,2022-09-08 23:55:09,1,2022,8,5,17,59.77997685185185,26.259953703703705
101371,1062,57438,2023-06-19 17:33:16,2023-06-20 20:34:16,,0,2023,6,0,17,1.1256944444444446,
65464,1260,36903,2024-12-17 13:39:34,,,0,2024,12,1,13,,
39600,287,24571,2023-04-27 21:49:48,2023-08-03 14:33:20,2023-06-19 01:07:04,2,2023,4,3,21,97.69689814814816,52.13699074074074
68721,372,38986,2021-01-23 10:42:49,2021-03-13 14:42:02,,0,2021,1,5,10,49.16612268518519,
25776,1018,15426,2024-04-28 20:54:44,2024-05-21 15:20:55,,0,2024,4,6,20,22.76818287037037,
40427,311,25189,2022-12-04 16:54:07,2022-12-05 15:33:55,,0,2022,12,6,16,0.9443055555555556,
1554,872,886,2020-10-20 10:17:57,2020-11-04 11:11:24,,0,2020,10,1,10,15.037118055555556,
54411,370,30640,2022-05-04 21:51:01,2022-05-20 19:41:26,,0,2022,5,2,21,15.910011574074074,
99815,114,56351,2021-11-07 09:24:52,2021-12-26 13:17:04,,0,2021,11,6,9,49.16125,
59373,910,32706,2020-12-16 14:44:08,2020-12-18 17:41:07,,0,2020,12,2,14,2.1229050925925925,
75251,1314,42510,2023-02-19 16:33:32,2023-03-28 11:32:08,,0,2023,2,6,16,36.79069444444445,
13703,1331,7828,2021-10-14 20:03:52,2021-10-28 18:37:03,,0,2021,10,3,20,13.939710648148148,
58975,1174,32169,2023-10-10 15:08:40,2023-11-11 18:13:33,2023-11-01 17:42:38,1,2023,10,1,15,32.12839120370371,22.106921296296296
15007,786,8634,2021-01-22 15:24:22,2021-06-25 20:42:23,2021-04-19 16:32:10,2,2021,1,4,15,154.2208449074074,87.04708333333333
13627,645,7778,2024-06-01 16:16:29,2024-06-02 17:44:22,,0,2024,6,5,16,1.0610300925925926,
36517,800,23047,2021-03-23 20:48:13,2021-05-02 13:39:03,2021-04-17 20:03:24,1,2021,3,1,20,39.7019675925926,24.96887731481481
96212,834,54025,2021-04-02 18:23:33,2021-07-10 17:48:11,2021-06-01 00:16:04,2,2021,4,4,18,98.97543981481482,59.24480324074074
73288,10,41790,2021-10-18 10:07:59,2021-12-26 21:38:50,2021-12-15 08:32:45,2,2021,10,0,10,69.47975694444445,57.93386574074074
97046,1179,54498,2023-10-09 10:15:29,2023-10-31 16:54:29,,0,2023,10,0,10,22.277083333333334,
17985,939,10473,2020-12-12 15:40:48,2020-12-30 14:44:36,,0,2020,12,5,15,17.96097222222222,
68616,1329,38899,2023-09-30 18:47:09,2023-10-04 18:07:30,,0,2023,9,5,18,3.972465277777778,
48654,448,28913,2024-08-09 08:55:18,2024-08-29 09:09:00,,0,2024,8,4,8,20.00951388888889,
42271,628,25872,2023-04-15 20:55:12,2023-04-16 14:11:01,,0,2023,4,5,20,0.7193171296296297,
82286,930,45801,2020-09-25 18:06:13,2020-11-02 14:02:31,,0,2020,9,4,18,37.83076388888889,
21561,785,12764,2021-03-20 18:57:07,2021-04-15 21:50:10,,0,2021,3,5,18,26.12017361111111,
47805,245,28309,2021-08-09 20:28:44,2021-08-18 17:05:13,2024-12-06 11:07:30,0,2021,8,0,20,8.85866898148148,1214.6102546296297
22882,699,13594,2024-08-20 15:55:03,2024-11-20 13:27:53,2024-10-19 16:32:05,2,2024,8,1,15,91.89780092592592,60.02571759259259
101859,1314,57796,2024-02-25 15:05:03,2024-05-30 09:18:58,2024-03-25 20:06:24,1,2024,2,6,15,94.75966435185184,29.20927083333333
30441,1224,18798,2024-09-25 17:29:49,2024-11-04 10:17:09,,0,2024,9,2,17,39.69953703703704,
50506,311,29661,2023-11-09 13:44:43,2023-11-15 21:18:16,,0,2023,11,3,13,6.314965277777778,
88441,159,49709,2021-08-17 21:04:39,2021-12-10 17:12:06,2021-11-07 23:06:23,2,2021,8,1,21,114.83850694444445,82.08453703703704
13623,469,7727,2024-05-31 21:35:55,2024-06-08 21:29:00,,0,2024,5,4,21,7.995196759259259,
45247,230,27195,2023-03-06 11:51:53,2023-06-09 17:27:22,,0,2023,3,0,11,95.23297453703704,
56541,1073,31624,2022-09-05 16:14:18,2022-10-13 18:25:49,,0,2022,9,0,16,38.09133101851852,
71509,1412,40882,2024-11-20 16:54:25,,2024-12-18 10:23:26,1,2024,11,2,16,,27.728483796296292
47161,86,28395,2021-06-26 08:30:10,2021-07-22 18:22:28,,0,2021,6,5,8,26.411319444444445,
81332,378,45320,2023-12-03 20:01:45,2024-03-26 08:56:45,2024-02-25 10:27:54,2,2023,12,6,20,113.53819444444444,83.60149305555555
19077,402,11164,2022-03-30 17:37:57,2022-05-14 15:32:58,,0,2022,3,2,17,44.91320601851852,
57551,10,32274,2022-03-29 16:59:42,2022-06-11 14:15:47,2022-05-08 07:45:22,1,2022,3,1,16,73.88616898148148,39.6150462962963
4783,944,2338,2023-04-02 19:43:51,2023-04-10 14:27:32,,0,2023,4,6,19,7.780335648148148,
67264,207,38071,2023-02-27 21:19:48,2023-06-20 23:01:36,2023-03-25 15:55:39,1,2023,2,0,21,113.07069444444444,25.77489583333333
2538,1388,1488,2023-11-02 11:47:55,2023-12-21 11:44:23,,0,2023,11,3,11,48.9975462962963,
16177,1331,9433,2024-12-04 22:01:58,2024-12-05 20:24:57,,0,2024,12,2,22,0.9326273148148148,
52755,534,30515,2022-01-05 19:50:43,2022-02-13 11:33:29,2022-02-08 08:59:26,1,2022,1,2,19,38.65469907407408,33.547719907407405
36039,540,22758,2024-09-21 21:43:04,2024-10-31 12:08:32,2024-10-17 09:23:08,1,2024,9,5,21,39.60101851851852,25.486157407407408
29611,1299,18161,2022-09-24 15:12:35,2022-10-05 16:20:32,,0,2022,9,5,15,11.0471875,
4011,270,2254,2022-06-27 21:54:33,2022-06-28 21:28:48,,0,2022,6,0,21,0.9821180555555556,
66548,1014,37569,2024-03-23 20:40:16,2024-04-27 18:34:24,,0,2024,3,5,20,34.9125925925926,
63142,965,35199,2022-05-18 14:36:09,2022-10-13 14:55:36,2022-09-12 14:38:12,2,2022,5,2,14,148.01350694444446,117.00142361111112
95796,383,53678,2021-07-12 15:00:44,2021-07-12 21:53:46,,0,2021,7,0,15,0.2868287037037037,
75873,1295,42745,2021-12-21 17:51:19,2021-12-22 11:16:20,,0,2021,12,1,17,0.7257060185185186,
85089,1019,47713,2021-11-13 10:01:16,2021-12-26 20:42:28,2021-12-13 13:26:33,1,2021,11,5,10,43.445277777777775,30.14255787037037
47482,365,28618,2024-04-12 19:20:35,2024-04-12 21:02:47,,0,2024,4,4,19,0.0709722222222222,
71227,1073,40709,2023-04-22 02:06:25,2023-05-10 16:40:09,,0,2023,4,5,2,18.60675925925926,
95741,307,53766,2020-10-20 16:08:42,2020-11-30 15:42:46,,0,2020,10,1,16,40.98199074074074,
21731,482,12863,2022-08-10 11:43:21,2022-09-11 21:24:22,,0,2022,8,2,11,32.4034837962963,
38736,453,24182,2024-04-05 21:57:48,2024-04-13 14:12:15,,0,2024,4,4,21,7.676701388888889,
53015,260,30599,2022-10-25 16:22:26,2022-11-26 21:41:40,,0,2022,10,1,16,32.221689814814816,
47460,321,28604,2021-01-11 17:59:54,2021-03-07 10:07:38,,0,2021,1,0,17,54.67203703703704,
40459,311,25211,2023-08-26 18:30:50,2023-08-26 21:53:36,,0,2023,8,5,18,0.1408101851851851,
45719,396,27558,2021-06-01 16:58:06,2021-06-02 19:53:14,,0,2021,6,1,16,1.1216203703703704,
40433,311,25195,2024-03-06 08:32:27,2024-03-11 11:12:54,,0,2024,3,2,8,5.111423611111111,
43537,1138,24794,2024-10-27 21:15:52,2024-12-13 11:25:14,2024-11-24 15:18:42,1,2024,10,6,21,46.58983796296296,27.751967592592592
78217,352,43825,2022-04-18 16:53:30,2022-06-21 11:37:35,2022-06-16 07:42:42,2,2022,4,0,16,63.78061342592593,58.6175
9130,1385,5052,2022-11-10 10:09:06,2023-02-21 14:02:02,2023-02-21 12:57:24,2,2022,11,3,10,103.16175925925926,103.116875
11786,137,6622,2021-06-29 19:12:51,2021-07-14 09:47:06,,0,2021,6,1,19,14.607118055555556,
54624,554,30747,2022-08-25 18:24:46,2022-11-07 12:50:04,2022-09-26 12:29:21,1,2022,8,3,18,73.76756944444445,31.75318287037037
28867,426,17584,2021-08-02 12:00:43,2021-11-16 12:58:02,2021-10-17 11:23:51,2,2021,8,0,12,106.03980324074074,75.97439814814815
37754,365,23786,2024-05-26 17:17:20,2024-05-26 17:22:57,,0,2024,5,6,17,0.0039004629629629,
26300,223,15814,2022-02-18 12:33:27,2022-04-22 13:02:13,2022-03-12 12:27:02,1,2022,2,4,12,63.01997685185185,21.99554398148148
93425,842,52446,2021-01-15 21:43:00,2021-03-20 11:22:59,,0,2021,1,4,21,63.56943287037037,
96015,652,53772,2022-11-28 19:06:24,2023-04-02 09:50:05,2023-02-21 08:45:34,1,2022,11,0,19,124.61366898148148,84.56886574074075
41334,633,24986,2024-06-08 17:48:44,2024-09-04 10:42:36,2024-08-25 16:23:28,1,2024,6,5,17,87.70407407407407,77.94078703703704
82580,930,45956,2021-01-22 10:44:34,2022-03-09 10:49:06,2021-04-13 10:24:57,2,2021,1,4,10,,80.98637731481482
87803,204,49376,2021-03-12 15:58:39,2021-05-29 13:50:17,2021-05-05 17:31:42,2,2021,3,4,15,77.91085648148149,54.06461805555556
36054,551,22767,2023-12-26 21:37:44,2024-01-01 11:52:27,,0,2023,12,1,21,5.593553240740741,
38522,90,24183,2020-10-31 14:00:58,2020-11-06 15:45:45,,0,2020,10,5,14,6.072766203703703,
45740,408,27571,2021-08-20 20:33:55,2021-10-01 09:42:18,,0,2021,8,4,20,41.54748842592593,
30783,1225,19004,2024-07-04 17:15:03,2024-09-10 16:21:41,,0,2024,7,3,17,67.96293981481482,
84037,943,47043,2023-05-30 18:19:33,2023-06-06 08:54:32,,0,2023,5,1,18,6.607627314814815,
5888,954,3257,2020-11-11 12:14:12,2020-11-29 08:41:33,,0,2020,11,2,12,17.85232638888889,
5128,1328,2829,2020-09-22 16:52:49,2020-11-20 12:15:11,2020-10-20 21:38:41,1,2020,9,1,16,58.80719907407408,28.19851851851852
81800,1154,45563,2023-10-31 19:39:04,2023-12-22 16:43:23,2023-11-28 19:03:29,1,2023,10,1,19,51.87799768518519,27.975289351851853
100958,1315,57137,2020-08-11 11:00:04,2020-09-17 09:34:01,,0,2020,8,1,11,36.94024305555556,
199,308,49,2021-08-16 19:38:17,2021-08-27 12:16:59,,0,2021,8,0,19,10.693541666666668,
94386,159,52743,2021-08-17 20:44:37,2021-08-22 20:29:13,2022-02-05 23:07:32,1,2021,8,1,20,4.989305555555555,172.0992476851852
74410,658,42267,2024-11-26 21:54:08,,2024-12-19 14:09:32,1,2024,11,1,21,,22.67736111111111
85929,1310,48302,2021-09-22 18:45:08,2021-12-07 08:43:00,2022-09-12 21:59:23,2,2021,9,2,18,75.58185185185185,355.13489583333336
23884,1186,14153,2024-05-13 09:29:00,2024-05-28 11:47:22,,0,2024,5,0,9,15.096087962962963,
59466,1264,32710,2024-04-16 14:39:37,2024-05-06 11:26:38,,0,2024,4,1,14,19.86598379629629,
10905,776,6220,2020-11-21 09:43:55,2020-11-29 10:01:33,,0,2020,11,5,9,8.01224537037037,
3412,1043,2007,2023-08-23 10:08:00,2023-10-25 11:42:32,2023-11-23 10:02:50,1,2023,8,2,10,63.06564814814815,91.99641203703705
36485,311,23021,2023-02-27 12:40:58,2023-04-24 08:58:14,2023-04-20 12:01:47,2,2023,2,0,12,55.84532407407407,51.97278935185185
100953,982,57132,2023-05-06 13:25:56,2023-08-29 10:36:02,2023-06-02 19:10:31,1,2023,5,5,13,114.88201388888888,27.23929398148148
61353,357,34098,2020-12-31 16:04:22,2021-03-18 16:47:57,,0,2020,12,3,16,77.0302662037037,
71559,916,40841,2021-03-03 19:01:22,2021-03-17 16:56:28,,0,2021,3,2,19,13.913263888888888,
44439,963,24582,2020-09-16 18:09:42,2020-09-24 09:35:06,,0,2020,9,2,18,7.642638888888888,
74263,313,42235,2023-08-29 15:38:29,2023-09-12 15:26:45,,0,2023,8,1,15,13.991851851851852,
97805,245,54977,2021-03-07 20:16:58,2021-05-27 13:53:22,2021-04-27 08:30:34,2,2021,3,6,20,80.73361111111112,50.50944444444445
35729,311,22318,2023-02-15 18:53:20,2023-02-21 18:24:23,,0,2023,2,2,18,5.979895833333333,
7689,432,4165,2023-03-02 17:18:41,2023-05-23 13:28:24,2023-04-30 10:52:29,2,2023,3,3,17,81.84008101851852,58.73180555555555
36478,311,23014,2024-06-09 20:16:30,2024-06-19 16:13:01,,0,2024,6,6,20,9.830914351851852,
56006,272,31730,2021-08-07 12:46:49,2021-08-10 15:59:11,2022-08-29 13:45:54,0,2021,8,5,12,3.133587962962963,387.0410300925926
26808,290,16238,2022-06-02 21:31:55,2022-06-08 17:49:31,,0,2022,6,3,21,5.845555555555555,
59996,357,33322,2021-04-13 16:18:42,2021-04-20 08:47:04,,0,2021,4,1,16,6.686365740740741,
971,284,576,2023-02-20 14:29:14,2023-02-21 10:16:03,2023-02-20 17:04:09,0,2023,2,0,14,0.8241782407407408,0.1075810185185185
49949,1318,28711,2022-03-09 12:39:51,2022-05-09 09:30:58,2022-05-07 18:40:41,2,2022,3,2,12,60.86883101851852,59.2505787037037
52501,426,30437,2020-10-12 11:17:08,2020-11-04 07:51:35,,0,2020,10,0,11,22.857256944444444,
102360,379,58158,2020-10-11 21:48:26,2020-11-14 21:33:41,2020-11-05 19:00:50,1,2020,10,6,21,33.989756944444444,24.88361111111111
94125,152,52839,2021-03-22 16:22:24,2021-11-03 16:28:44,2021-05-08 10:43:10,1,2021,3,0,16,226.0043981481481,46.7644212962963
73123,769,41748,2020-07-16 17:32:23,2020-08-18 11:42:47,2020-08-10 10:35:17,1,2020,7,3,17,32.757222222222225,24.71034722222222
40418,311,25186,2023-04-24 12:58:35,2023-04-30 21:45:37,,0,2023,4,0,12,6.365995370370371,
90556,159,50847,2022-09-20 16:17:50,2022-11-08 13:47:35,2022-10-11 11:05:31,1,2022,9,1,16,48.89565972222222,20.78311342592593
56427,674,31863,2024-10-05 15:20:13,2024-12-09 21:37:37,2024-12-02 16:07:33,2,2024,10,5,15,65.26208333333334,58.03287037037037
14616,420,8385,2021-03-07 14:34:54,2021-04-06 15:46:33,,0,2021,3,6,14,30.049756944444443,
32789,372,20540,2020-10-04 21:29:48,2020-11-01 14:36:07,,0,2020,10,6,21,27.712719907407408,
40347,311,24334,2022-08-17 07:59:22,2022-08-23 19:36:47,,0,2022,8,2,7,6.48431712962963,
61327,345,34103,2021-11-03 16:23:25,2022-02-16 15:48:44,2021-12-23 18:17:52,2,2021,11,2,16,104.97591435185186,50.079479166666665
71344,463,40781,2022-11-02 08:30:40,2022-11-30 17:38:35,,0,2022,11,2,8,28.380497685185187,
28286,223,17212,2022-04-22 13:08:04,2022-06-18 12:41:50,2023-05-31 10:02:51,0,2022,4,4,13,56.98178240740741,403.8713773148148
79998,1388,44657,2023-08-30 21:38:13,2023-10-31 18:42:19,2023-12-21 15:37:55,2,2023,8,2,21,61.87784722222222,112.74979166666668
91713,214,51490,2022-04-09 21:46:03,2022-04-25 21:09:32,,0,2022,4,5,21,15.974641203703705,
2691,188,1573,2021-01-01 19:29:55,2021-01-20 17:45:12,,0,2021,1,4,19,18.927280092592596,
24819,992,14755,2022-11-27 18:48:17,2022-12-10 14:24:00,,0,2022,11,6,18,12.816469907407408,
3620,340,2026,2020-12-11 17:50:18,2021-01-19 10:37:15,,0,2020,12,4,17,38.69927083333334,
62712,1269,34905,2023-03-25 19:51:48,2023-05-27 21:39:38,2023-05-24 15:35:48,2,2023,3,5,19,63.07488425925926,59.82222222222222
48171,380,28856,2021-04-23 19:33:14,2021-05-11 17:44:21,,0,2021,4,4,19,17.924386574074074,
63289,447,35354,2024-03-11 17:29:58,2024-03-29 18:37:27,,0,2024,3,0,17,18.046863425925928,
52837,1224,30474,2024-04-22 17:28:16,2024-05-23 15:51:40,,0,2024,4,0,17,30.932916666666667,
89531,912,50295,2021-07-18 17:00:42,2021-10-21 21:34:45,,0,2021,7,6,17,95.1903125,
1816,896,1040,2021-06-05 16:03:08,2021-12-14 18:12:46,2022-10-06 09:35:29,2,2021,6,5,16,192.09002314814813,487.7307986111111
20352,1251,11974,2024-11-26 14:14:56,2024-11-30 14:48:25,,0,2024,11,1,14,4.023252314814815,
42443,656,25814,2023-02-28 16:18:56,2023-04-27 15:42:09,2023-03-28 11:26:58,1,2023,2,1,16,57.97445601851852,27.79724537037037
33889,298,21285,2022-03-06 17:29:53,2022-03-27 17:50:57,,0,2022,3,6,17,21.01462962962963,
62973,375,35113,2021-02-14 08:31:09,2021-03-12 11:17:24,,0,2021,2,6,8,26.11545138888889,
9805,1255,5668,2024-09-11 15:16:45,2024-12-11 19:41:47,2024-11-03 21:07:02,2,2024,9,2,15,91.18405092592592,53.24325231481482
30471,117,18827,2020-09-24 15:02:48,2021-01-04 15:10:40,2020-11-23 17:56:26,2,2020,9,3,15,102.00546296296297,60.12057870370371
59938,345,33279,2021-04-24 12:02:18,2021-07-01 09:22:56,2021-06-19 16:51:47,2,2021,4,5,12,67.8893287037037,56.2010300925926
92730,1163,52048,2024-10-30 15:22:14,2024-11-30 10:19:27,,0,2024,10,2,15,30.789733796296296,
37080,541,23307,2022-09-27 21:12:17,2022-12-11 14:45:38,2022-11-20 18:54:10,2,2022,9,1,21,74.73149305555556,53.90408564814815
19797,1331,11625,2020-11-15 21:25:03,2020-11-19 16:46:03,,0,2020,11,6,21,3.80625,
80387,529,44795,2022-10-15 20:20:50,2023-02-24 16:33:17,2022-12-04 07:55:05,2,2022,10,5,20,131.84197916666668,49.48211805555555
77034,396,43267,2021-08-03 09:36:32,2021-08-23 19:24:46,,0,2021,8,1,9,20.40849537037037,
98402,1106,55380,2024-01-11 14:02:54,2024-04-24 17:47:33,2024-03-25 18:24:55,2,2024,1,3,14,104.15600694444444,74.18195601851852
61886,519,34397,2022-08-13 14:58:33,2022-10-18 15:37:36,2022-10-05 11:27:25,2,2022,8,5,14,66.02711805555556,52.85337962962963
34865,1285,21889,2021-10-19 17:54:11,2022-02-17 10:57:27,2021-12-08 10:05:56,2,2021,10,1,17,120.71060185185183,49.67482638888889
81416,477,45370,2023-09-21 21:57:54,2023-10-24 13:41:46,,0,2023,9,3,21,32.655462962962964,
51316,316,29982,2024-10-08 18:24:50,2024-10-17 16:51:51,,0,2024,10,1,18,8.935428240740741,
52351,311,30350,2022-04-09 21:13:49,2022-04-09 21:14:19,,0,2022,4,5,21,0.0003472222222222,
46978,387,28277,2023-09-27 21:39:42,2023-12-26 16:53:12,2023-11-22 22:20:39,2,2023,9,2,21,89.80104166666666,56.0284375
62615,954,34761,2023-06-21 20:47:19,2023-09-26 07:53:46,,0,2023,6,2,20,96.4628125,
64650,443,36303,2022-08-11 10:35:42,2022-08-18 08:40:51,,0,2022,8,3,10,6.920243055555556,
65214,379,36729,2021-03-09 15:20:26,,,0,2021,3,1,15,,
90761,1375,50995,2023-11-24 19:14:05,2024-05-31 15:48:36,2024-01-19 02:04:47,2,2023,11,4,19,188.85730324074075,55.28520833333334
82069,513,45646,2024-06-11 16:14:24,2024-06-17 14:52:34,,0,2024,6,1,16,5.943171296296296,
35668,266,22496,2021-11-03 19:22:49,2022-01-05 11:25:54,2021-12-05 23:49:37,1,2021,11,2,19,62.66880787037037,32.18527777777778
97329,1304,54705,2022-11-12 11:16:02,2023-02-28 16:34:16,2024-12-20 09:56:01,2,2022,11,5,11,108.22099537037036,768.9444328703704
88628,912,49807,2023-03-20 16:40:26,2023-04-13 11:54:48,,0,2023,3,0,16,23.80164351851852,
65597,416,36986,2022-09-23 16:30:19,2022-11-16 20:21:35,2022-10-22 00:07:43,1,2022,9,4,16,54.16060185185185,28.31763888888889
70875,477,40437,2022-05-03 21:20:37,2022-05-29 16:31:13,,0,2022,5,1,21,25.799027777777777,
25348,58,15143,2021-04-12 12:02:16,2021-05-06 08:32:50,,0,2021,4,0,12,23.854560185185186,
85996,1278,48354,2020-06-19 12:12:28,2020-08-12 16:34:14,2020-07-17 16:57:37,1,2020,6,4,12,54.18178240740741,28.19802083333333
26244,209,15767,2020-11-06 17:14:45,2020-11-06 17:15:29,,0,2020,11,4,17,0.0005092592592592,
72196,106,41333,2021-08-28 21:18:26,2021-10-11 17:44:00,2021-09-22 21:28:36,1,2021,8,5,21,43.85108796296296,25.007060185185185
18600,702,10815,2024-03-21 13:14:58,2024-06-19 18:18:21,2024-05-20 23:13:21,2,2024,3,3,13,90.21068287037038,60.41554398148149
95995,636,53774,2022-09-28 21:44:09,2022-11-25 11:37:25,2022-10-20 15:48:12,1,2022,9,2,21,57.578657407407405,21.7528125
32639,365,20410,2024-05-23 21:01:57,2024-05-23 21:03:05,,0,2024,5,3,21,0.000787037037037,
14301,958,8106,2022-06-08 15:38:54,2022-06-17 16:10:06,,0,2022,6,2,15,9.021666666666668,
